10										
Pop.b_____	0.218	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4242	0.3289	0	0	0	0	0	0	0	0
Pop.d_____	0.4891	0.3883	0.1602	0	0	0	0	0	0	0
Pop.e_____	0.5861	0.4726	0.3342	0.3625	0	0	0	0	0	0
Pop.f_____	0.3128	0.3209	0.3659	0.3908	0.4474	0	0	0	0	0
Pop.g_____	0.3925	0.427	0.3499	0.3916	0.5797	0.3146	0	0	0	0
Pop.h_____	0.3168	0.317	0.3125	0.3182	0.4407	0.2351	0.2239	0	0	0
Pop.i_____	0.3392	0.3061	0.2958	0.3129	0.4434	0.2363	0.2145	0.1593	0	0
Pop.j_____	0.4027	0.4154	0.3733	0.3481	0.4933	0.3336	0.3095	0.1998	0.2219	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1588	0	0	0	0	0	0	0	0	0
Pop.c_____	0.44	0.3859	0	0	0	0	0	0	0	0
Pop.d_____	0.562	0.4797	0.1917	0	0	0	0	0	0	0
Pop.e_____	0.5904	0.4928	0.3293	0.3225	0	0	0	0	0	0
Pop.f_____	0.3992	0.3438	0.4054	0.4487	0.4509	0	0	0	0	0
Pop.g_____	0.379	0.3932	0.3583	0.4432	0.5422	0.3505	0	0	0	0
Pop.h_____	0.3174	0.2957	0.3415	0.404	0.4425	0.2281	0.2258	0	0	0
Pop.i_____	0.3533	0.3146	0.3605	0.3966	0.4183	0.1965	0.3071	0.1692	0	0
Pop.j_____	0.4386	0.4433	0.4	0.4544	0.4964	0.3415	0.3298	0.2104	0.243	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2022	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4464	0.3833	0	0	0	0	0	0	0	0
Pop.d_____	0.5094	0.3788	0.2335	0	0	0	0	0	0	0
Pop.e_____	0.6174	0.496	0.4328	0.4026	0	0	0	0	0	0
Pop.f_____	0.3493	0.3068	0.4166	0.4611	0.5189	0	0	0	0	0
Pop.g_____	0.4375	0.4525	0.4385	0.4919	0.6143	0.3204	0	0	0	0
Pop.h_____	0.3438	0.3154	0.4154	0.4338	0.5241	0.2705	0.2629	0	0	0
Pop.i_____	0.3228	0.2857	0.4011	0.4383	0.5125	0.2697	0.2546	0.1676	0	0
Pop.j_____	0.4355	0.4233	0.4679	0.4822	0.5759	0.3532	0.3034	0.1856	0.2229	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2052	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4376	0.4337	0	0	0	0	0	0	0	0
Pop.d_____	0.4998	0.4412	0.2088	0	0	0	0	0	0	0
Pop.e_____	0.5377	0.4687	0.3183	0.3393	0	0	0	0	0	0
Pop.f_____	0.4739	0.3786	0.4469	0.4338	0.4253	0	0	0	0	0
Pop.g_____	0.4198	0.4154	0.3693	0.3558	0.4954	0.4028	0	0	0	0
Pop.h_____	0.368	0.3071	0.3393	0.3129	0.3757	0.2607	0.2681	0	0	0
Pop.i_____	0.408	0.3292	0.3671	0.2977	0.3438	0.2009	0.2868	0.1524	0	0
Pop.j_____	0.4129	0.4018	0.3818	0.3596	0.4296	0.3248	0.2856	0.1586	0.182	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2369	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4645	0.3313	0	0	0	0	0	0	0	0
Pop.d_____	0.5248	0.3808	0.1929	0	0	0	0	0	0	0
Pop.e_____	0.5935	0.4142	0.3382	0.3595	0	0	0	0	0	0
Pop.f_____	0.309	0.275	0.3611	0.3736	0.406	0	0	0	0	0
Pop.g_____	0.4134	0.442	0.4001	0.4259	0.5753	0.3035	0	0	0	0
Pop.h_____	0.3887	0.3564	0.3781	0.3882	0.4723	0.2477	0.3062	0	0	0
Pop.i_____	0.3482	0.3034	0.3396	0.3539	0.4484	0.2118	0.2093	0.1952	0	0
Pop.j_____	0.451	0.4537	0.4529	0.4546	0.5599	0.3556	0.3349	0.2387	0.2379	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2216	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4311	0.4016	0	0	0	0	0	0	0	0
Pop.d_____	0.597	0.5455	0.1797	0	0	0	0	0	0	0
Pop.e_____	0.5933	0.515	0.3561	0.4421	0	0	0	0	0	0
Pop.f_____	0.4331	0.3644	0.4033	0.485	0.4424	0	0	0	0	0
Pop.g_____	0.4482	0.4668	0.3381	0.4348	0.5551	0.3384	0	0	0	0
Pop.h_____	0.3866	0.3582	0.3377	0.4039	0.4442	0.2222	0.2797	0	0	0
Pop.i_____	0.3817	0.3315	0.3251	0.3766	0.3947	0.1748	0.2807	0.154	0	0
Pop.j_____	0.4714	0.4713	0.3721	0.424	0.5008	0.3301	0.303	0.2123	0.2064	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2461	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4447	0.2819	0	0	0	0	0	0	0	0
Pop.d_____	0.4977	0.3262	0.1588	0	0	0	0	0	0	0
Pop.e_____	0.6247	0.4418	0.3929	0.3375	0	0	0	0	0	0
Pop.f_____	0.3402	0.3214	0.3993	0.3884	0.4811	0	0	0	0	0
Pop.g_____	0.4346	0.4519	0.4447	0.4708	0.6431	0.3179	0	0	0	0
Pop.h_____	0.4013	0.379	0.4352	0.4305	0.5366	0.2768	0.3301	0	0	0
Pop.i_____	0.3936	0.3398	0.3674	0.3675	0.4854	0.2383	0.2681	0.2213	0	0
Pop.j_____	0.3679	0.3708	0.4218	0.4118	0.5242	0.2726	0.316	0.2139	0.1784	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2006	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4008	0.3847	0	0	0	0	0	0	0	0
Pop.d_____	0.5197	0.4719	0.213	0	0	0	0	0	0	0
Pop.e_____	0.5528	0.5108	0.3111	0.4134	0	0	0	0	0	0
Pop.f_____	0.3447	0.3651	0.3685	0.4433	0.4146	0	0	0	0	0
Pop.g_____	0.4217	0.4421	0.3845	0.3906	0.5467	0.4029	0	0	0	0
Pop.h_____	0.3734	0.3745	0.3461	0.3715	0.4214	0.2633	0.2661	0	0	0
Pop.i_____	0.3538	0.3244	0.3009	0.3112	0.3575	0.1981	0.2763	0.1666	0	0
Pop.j_____	0.4873	0.5002	0.4299	0.4481	0.5046	0.3749	0.3652	0.2077	0.2684	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1883	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4518	0.4237	0	0	0	0	0	0	0	0
Pop.d_____	0.5201	0.4628	0.1984	0	0	0	0	0	0	0
Pop.e_____	0.5957	0.5336	0.3643	0.3597	0	0	0	0	0	0
Pop.f_____	0.4706	0.4102	0.4519	0.4705	0.5012	0	0	0	0	0
Pop.g_____	0.4464	0.4508	0.3872	0.4412	0.569	0.3836	0	0	0	0
Pop.h_____	0.457	0.4321	0.4324	0.4321	0.4616	0.3222	0.3666	0	0	0
Pop.i_____	0.4281	0.3914	0.3938	0.3909	0.4208	0.2599	0.3108	0.2109	0	0
Pop.j_____	0.4987	0.481	0.4502	0.4528	0.5002	0.3122	0.3358	0.2773	0.2139	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1816	0	0	0	0	0	0	0	0	0
Pop.c_____	0.5293	0.4478	0	0	0	0	0	0	0	0
Pop.d_____	0.6315	0.5268	0.2671	0	0	0	0	0	0	0
Pop.e_____	0.6386	0.5392	0.3867	0.376	0	0	0	0	0	0
Pop.f_____	0.4665	0.3986	0.4079	0.4553	0.4404	0	0	0	0	0
Pop.g_____	0.5221	0.4659	0.446	0.4993	0.5592	0.362	0	0	0	0
Pop.h_____	0.3722	0.3232	0.3601	0.3939	0.4026	0.2289	0.2611	0	0	0
Pop.i_____	0.4454	0.3912	0.366	0.384	0.3745	0.2546	0.3082	0.1627	0	0
Pop.j_____	0.488	0.4585	0.4128	0.4481	0.4498	0.3213	0.3438	0.1585	0.1983	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2141	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4298	0.4371	0	0	0	0	0	0	0	0
Pop.d_____	0.4721	0.4932	0.2423	0	0	0	0	0	0	0
Pop.e_____	0.4863	0.4404	0.38	0.434	0	0	0	0	0	0
Pop.f_____	0.3957	0.3727	0.4566	0.4668	0.4499	0	0	0	0	0
Pop.g_____	0.5099	0.574	0.4712	0.4646	0.6089	0.3988	0	0	0	0
Pop.h_____	0.3216	0.348	0.3722	0.3615	0.41	0.2218	0.3133	0	0	0
Pop.i_____	0.3362	0.3366	0.3583	0.3371	0.3545	0.2054	0.3339	0.1592	0	0
Pop.j_____	0.4305	0.4558	0.4139	0.376	0.4553	0.3203	0.387	0.1812	0.1925	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1879	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3854	0.35	0	0	0	0	0	0	0	0
Pop.d_____	0.3752	0.3117	0.1994	0	0	0	0	0	0	0
Pop.e_____	0.4791	0.4125	0.3661	0.3512	0	0	0	0	0	0
Pop.f_____	0.4127	0.4162	0.5026	0.4482	0.535	0	0	0	0	0
Pop.g_____	0.5052	0.5245	0.5296	0.4509	0.6257	0.3948	0	0	0	0
Pop.h_____	0.3237	0.3358	0.3814	0.3036	0.4173	0.1955	0.2731	0	0	0
Pop.i_____	0.3463	0.3354	0.4183	0.3493	0.4478	0.2392	0.3147	0.1344	0	0
Pop.j_____	0.3711	0.4161	0.411	0.3626	0.4651	0.2914	0.3359	0.1482	0.1836	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1807	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4547	0.377	0	0	0	0	0	0	0	0
Pop.d_____	0.5021	0.3849	0.2022	0	0	0	0	0	0	0
Pop.e_____	0.6112	0.4894	0.4073	0.3588	0	0	0	0	0	0
Pop.f_____	0.4303	0.4161	0.433	0.4671	0.5017	0	0	0	0	0
Pop.g_____	0.5017	0.4929	0.3924	0.4646	0.6281	0.3105	0	0	0	0
Pop.h_____	0.353	0.36	0.3972	0.4242	0.5012	0.2789	0.2754	0	0	0
Pop.i_____	0.3405	0.3173	0.3541	0.415	0.5026	0.256	0.3007	0.1828	0	0
Pop.j_____	0.4536	0.4554	0.4448	0.4573	0.5712	0.3437	0.3279	0.2138	0.2586	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1524	0	0	0	0	0	0	0	0	0
Pop.c_____	0.3382	0.3536	0	0	0	0	0	0	0	0
Pop.d_____	0.4138	0.3804	0.1848	0	0	0	0	0	0	0
Pop.e_____	0.4757	0.4347	0.3226	0.325	0	0	0	0	0	0
Pop.f_____	0.3885	0.3717	0.4322	0.4533	0.5006	0	0	0	0	0
Pop.g_____	0.4401	0.478	0.442	0.4554	0.559	0.3598	0	0	0	0
Pop.h_____	0.3463	0.3427	0.3488	0.3438	0.3723	0.2613	0.3362	0	0	0
Pop.i_____	0.3138	0.3116	0.3623	0.3655	0.3669	0.2376	0.3399	0.1642	0	0
Pop.j_____	0.367	0.3982	0.384	0.4116	0.4415	0.3012	0.3486	0.2439	0.1958	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1868	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4203	0.3494	0	0	0	0	0	0	0	0
Pop.d_____	0.4654	0.3392	0.1548	0	0	0	0	0	0	0
Pop.e_____	0.5457	0.4379	0.2975	0.31	0	0	0	0	0	0
Pop.f_____	0.4406	0.3982	0.461	0.461	0.4901	0	0	0	0	0
Pop.g_____	0.4822	0.4699	0.4742	0.4762	0.5929	0.3406	0	0	0	0
Pop.h_____	0.4149	0.3623	0.4168	0.3783	0.4479	0.2904	0.266	0	0	0
Pop.i_____	0.4163	0.3429	0.4146	0.3641	0.4348	0.258	0.2823	0.1148	0	0
Pop.j_____	0.4674	0.4501	0.4631	0.4485	0.5331	0.3653	0.2838	0.1938	0.1992	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1672	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4045	0.3529	0	0	0	0	0	0	0	0
Pop.d_____	0.5233	0.4343	0.2203	0	0	0	0	0	0	0
Pop.e_____	0.5838	0.4541	0.3309	0.3441	0	0	0	0	0	0
Pop.f_____	0.4332	0.3595	0.4423	0.4767	0.4827	0	0	0	0	0
Pop.g_____	0.4532	0.4388	0.4698	0.4878	0.6236	0.3919	0	0	0	0
Pop.h_____	0.3916	0.3526	0.4112	0.4389	0.4914	0.2466	0.2793	0	0	0
Pop.i_____	0.4234	0.373	0.4357	0.4456	0.4984	0.2173	0.3102	0.1446	0	0
Pop.j_____	0.4914	0.4696	0.513	0.5338	0.6036	0.3407	0.3612	0.1638	0.2228	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2004	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4577	0.3431	0	0	0	0	0	0	0	0
Pop.d_____	0.47	0.291	0.2069	0	0	0	0	0	0	0
Pop.e_____	0.5752	0.3955	0.3717	0.3458	0	0	0	0	0	0
Pop.f_____	0.3198	0.2237	0.3536	0.3355	0.4161	0	0	0	0	0
Pop.g_____	0.4265	0.4128	0.4064	0.3957	0.5588	0.319	0	0	0	0
Pop.h_____	0.3063	0.2504	0.3592	0.3467	0.4212	0.2122	0.3127	0	0	0
Pop.i_____	0.2883	0.2453	0.33	0.3257	0.4192	0.2202	0.2364	0.1944	0	0
Pop.j_____	0.3913	0.3952	0.4782	0.4713	0.5399	0.3132	0.3812	0.1787	0.2634	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1396	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4165	0.3074	0	0	0	0	0	0	0	0
Pop.d_____	0.5239	0.3851	0.207	0	0	0	0	0	0	0
Pop.e_____	0.5753	0.4345	0.2979	0.2692	0	0	0	0	0	0
Pop.f_____	0.3941	0.2925	0.4117	0.4433	0.4534	0	0	0	0	0
Pop.g_____	0.4146	0.3386	0.3805	0.4435	0.5279	0.3154	0	0	0	0
Pop.h_____	0.4083	0.3439	0.4346	0.4705	0.4798	0.2924	0.3043	0	0	0
Pop.i_____	0.4361	0.3391	0.4226	0.4267	0.4474	0.2268	0.2826	0.1786	0	0
Pop.j_____	0.4895	0.4251	0.4799	0.5129	0.5339	0.3474	0.3138	0.1786	0.2362	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.229	0	0	0	0	0	0	0	0	0
Pop.c_____	0.5021	0.372	0	0	0	0	0	0	0	0
Pop.d_____	0.5659	0.4257	0.1972	0	0	0	0	0	0	0
Pop.e_____	0.6577	0.5445	0.3973	0.3828	0	0	0	0	0	0
Pop.f_____	0.4321	0.3813	0.3858	0.3995	0.4704	0	0	0	0	0
Pop.g_____	0.4463	0.3893	0.3707	0.3884	0.511	0.2811	0	0	0	0
Pop.h_____	0.4014	0.3499	0.3557	0.3731	0.4406	0.2192	0.2203	0	0	0
Pop.i_____	0.4834	0.3902	0.3541	0.3409	0.3908	0.2473	0.2127	0.1738	0	0
Pop.j_____	0.4537	0.4193	0.3863	0.3892	0.4346	0.2706	0.2591	0.1702	0.1709	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1734	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4616	0.4196	0	0	0	0	0	0	0	0
Pop.d_____	0.4547	0.4053	0.1968	0	0	0	0	0	0	0
Pop.e_____	0.5233	0.435	0.35	0.3474	0	0	0	0	0	0
Pop.f_____	0.3527	0.3142	0.3729	0.3534	0.3724	0	0	0	0	0
Pop.g_____	0.4888	0.4525	0.3454	0.3255	0.5306	0.3349	0	0	0	0
Pop.h_____	0.3262	0.2952	0.3138	0.2848	0.3525	0.2227	0.2913	0	0	0
Pop.i_____	0.3623	0.288	0.3098	0.2503	0.3297	0.2069	0.3192	0.1378	0	0
Pop.j_____	0.4075	0.3899	0.3582	0.277	0.4184	0.2833	0.3418	0.1846	0.1865	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.234	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4631	0.349	0	0	0	0	0	0	0	0
Pop.d_____	0.5268	0.3789	0.2146	0	0	0	0	0	0	0
Pop.e_____	0.6756	0.5239	0.3739	0.3275	0	0	0	0	0	0
Pop.f_____	0.4384	0.3997	0.4127	0.4252	0.5028	0	0	0	0	0
Pop.g_____	0.4692	0.4428	0.4405	0.4711	0.6446	0.3223	0	0	0	0
Pop.h_____	0.3831	0.3397	0.3782	0.3708	0.4872	0.2455	0.2913	0	0	0
Pop.i_____	0.4249	0.3573	0.3392	0.3109	0.4448	0.2096	0.2712	0.1492	0	0
Pop.j_____	0.4405	0.4217	0.4477	0.4375	0.5604	0.2901	0.3579	0.1872	0.1733	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1464	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4501	0.3708	0	0	0	0	0	0	0	0
Pop.d_____	0.4555	0.3522	0.2358	0	0	0	0	0	0	0
Pop.e_____	0.5474	0.4534	0.2286	0.2779	0	0	0	0	0	0
Pop.f_____	0.3946	0.3479	0.4004	0.4032	0.4357	0	0	0	0	0
Pop.g_____	0.4708	0.4219	0.4843	0.4405	0.5775	0.3726	0	0	0	0
Pop.h_____	0.349	0.3177	0.374	0.3601	0.4126	0.2477	0.269	0	0	0
Pop.i_____	0.3507	0.3057	0.3777	0.3297	0.4075	0.2354	0.3053	0.1491	0	0
Pop.j_____	0.4531	0.4372	0.4547	0.4499	0.5108	0.367	0.3831	0.1824	0.2448	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2247	0	0	0	0	0	0	0	0	0
Pop.c_____	0.418	0.3244	0	0	0	0	0	0	0	0
Pop.d_____	0.5024	0.3723	0.1799	0	0	0	0	0	0	0
Pop.e_____	0.6397	0.519	0.3232	0.349	0	0	0	0	0	0
Pop.f_____	0.5207	0.4688	0.4813	0.4925	0.5598	0	0	0	0	0
Pop.g_____	0.4626	0.4927	0.4776	0.5273	0.6572	0.3642	0	0	0	0
Pop.h_____	0.4015	0.3688	0.3632	0.379	0.4603	0.2991	0.3102	0	0	0
Pop.i_____	0.4512	0.4244	0.4073	0.4004	0.4951	0.2863	0.2987	0.2084	0	0
Pop.j_____	0.4369	0.4304	0.4004	0.4157	0.4884	0.3404	0.3131	0.1767	0.19	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1224	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4293	0.4194	0	0	0	0	0	0	0	0
Pop.d_____	0.3872	0.3456	0.1925	0	0	0	0	0	0	0
Pop.e_____	0.4327	0.3876	0.3453	0.3086	0	0	0	0	0	0
Pop.f_____	0.4428	0.4293	0.4733	0.4318	0.4764	0	0	0	0	0
Pop.g_____	0.5004	0.4948	0.4281	0.3749	0.5276	0.3077	0	0	0	0
Pop.h_____	0.3903	0.3795	0.4183	0.3514	0.4264	0.2322	0.2408	0	0	0
Pop.i_____	0.3895	0.3587	0.4097	0.3433	0.4163	0.2144	0.2325	0.1172	0	0
Pop.j_____	0.4953	0.4935	0.4787	0.4355	0.5112	0.3358	0.3106	0.1962	0.2309	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1772	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4718	0.3465	0	0	0	0	0	0	0	0
Pop.d_____	0.5445	0.4159	0.2223	0	0	0	0	0	0	0
Pop.e_____	0.6267	0.4711	0.3873	0.3348	0	0	0	0	0	0
Pop.f_____	0.3239	0.2793	0.3785	0.4197	0.4733	0	0	0	0	0
Pop.g_____	0.4375	0.3954	0.4012	0.4708	0.6148	0.3462	0	0	0	0
Pop.h_____	0.4096	0.369	0.4388	0.4535	0.5218	0.3257	0.359	0	0	0
Pop.i_____	0.3524	0.3086	0.3511	0.3737	0.4525	0.2384	0.2598	0.1848	0	0
Pop.j_____	0.4533	0.4394	0.4809	0.4869	0.5908	0.3395	0.3769	0.2535	0.2305	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1964	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4014	0.3723	0	0	0	0	0	0	0	0
Pop.d_____	0.4023	0.3393	0.185	0	0	0	0	0	0	0
Pop.e_____	0.4836	0.383	0.2818	0.2935	0	0	0	0	0	0
Pop.f_____	0.4199	0.3835	0.4379	0.4045	0.4276	0	0	0	0	0
Pop.g_____	0.3997	0.4789	0.385	0.3909	0.5551	0.3855	0	0	0	0
Pop.h_____	0.3138	0.3197	0.3555	0.3209	0.3903	0.255	0.2877	0	0	0
Pop.i_____	0.3299	0.3503	0.3765	0.3501	0.4517	0.271	0.2681	0.1902	0	0
Pop.j_____	0.3493	0.3872	0.3795	0.3424	0.4361	0.3293	0.3107	0.1813	0.1893	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2188	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4583	0.33	0	0	0	0	0	0	0	0
Pop.d_____	0.5143	0.3833	0.1775	0	0	0	0	0	0	0
Pop.e_____	0.62	0.4338	0.3448	0.346	0	0	0	0	0	0
Pop.f_____	0.4351	0.4052	0.4455	0.4615	0.5333	0	0	0	0	0
Pop.g_____	0.4689	0.5226	0.4716	0.4995	0.6793	0.335	0	0	0	0
Pop.h_____	0.382	0.3783	0.4291	0.4367	0.518	0.1957	0.2851	0	0	0
Pop.i_____	0.3404	0.3502	0.4169	0.4431	0.54	0.1844	0.2268	0.1311	0	0
Pop.j_____	0.449	0.4678	0.4782	0.4855	0.5933	0.2807	0.3201	0.1688	0.2097	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2511	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4952	0.4199	0	0	0	0	0	0	0	0
Pop.d_____	0.6036	0.5115	0.2454	0	0	0	0	0	0	0
Pop.e_____	0.6238	0.4809	0.4019	0.4608	0	0	0	0	0	0
Pop.f_____	0.3807	0.3628	0.394	0.4555	0.4434	0	0	0	0	0
Pop.g_____	0.515	0.5121	0.4562	0.4761	0.6251	0.354	0	0	0	0
Pop.h_____	0.4342	0.4012	0.3607	0.3898	0.4485	0.2351	0.2729	0	0	0
Pop.i_____	0.4376	0.3693	0.3477	0.3813	0.3963	0.1952	0.2656	0.1503	0	0
Pop.j_____	0.4798	0.474	0.3661	0.4028	0.48	0.3011	0.2769	0.1899	0.2171	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.1994	0	0	0	0	0	0	0	0	0
Pop.c_____	0.5517	0.4708	0	0	0	0	0	0	0	0
Pop.d_____	0.602	0.5085	0.2115	0	0	0	0	0	0	0
Pop.e_____	0.6349	0.5311	0.3837	0.4081	0	0	0	0	0	0
Pop.f_____	0.4374	0.404	0.3633	0.4089	0.4188	0	0	0	0	0
Pop.g_____	0.5731	0.5303	0.4009	0.4377	0.5776	0.3202	0	0	0	0
Pop.h_____	0.398	0.3637	0.3643	0.3805	0.4427	0.2139	0.2895	0	0	0
Pop.i_____	0.4258	0.3554	0.3517	0.3488	0.3774	0.21	0.2913	0.1388	0	0
Pop.j_____	0.5331	0.5114	0.4196	0.4326	0.5161	0.3161	0.3692	0.2098	0.247	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2293	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4387	0.3312	0	0	0	0	0	0	0	0
Pop.d_____	0.4922	0.3574	0.1811	0	0	0	0	0	0	0
Pop.e_____	0.6072	0.4876	0.3375	0.3513	0	0	0	0	0	0
Pop.f_____	0.4465	0.4222	0.4889	0.4791	0.5611	0	0	0	0	0
Pop.g_____	0.4895	0.4984	0.4999	0.5139	0.6366	0.3299	0	0	0	0
Pop.h_____	0.3886	0.3599	0.398	0.3862	0.4722	0.272	0.253	0	0	0
Pop.i_____	0.4231	0.3693	0.4095	0.388	0.4823	0.2576	0.2535	0.1357	0	0
Pop.j_____	0.4776	0.4633	0.4593	0.4235	0.5257	0.3624	0.3034	0.1777	0.2075	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2118	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4878	0.3699	0	0	0	0	0	0	0	0
Pop.d_____	0.5568	0.4119	0.2075	0	0	0	0	0	0	0
Pop.e_____	0.6565	0.536	0.4009	0.4093	0	0	0	0	0	0
Pop.f_____	0.375	0.3567	0.3825	0.4254	0.4781	0	0	0	0	0
Pop.g_____	0.4289	0.4725	0.4879	0.5532	0.6632	0.2557	0	0	0	0
Pop.h_____	0.3729	0.3837	0.4356	0.4644	0.5343	0.2694	0.2853	0	0	0
Pop.i_____	0.352	0.3421	0.393	0.4275	0.5139	0.2107	0.2371	0.1858	0	0
Pop.j_____	0.4526	0.4769	0.4977	0.5158	0.5992	0.3357	0.3382	0.1944	0.2567	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.2183	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4864	0.4072	0	0	0	0	0	0	0	0
Pop.d_____	0.5474	0.4286	0.2249	0	0	0	0	0	0	0
Pop.e_____	0.6162	0.5	0.3292	0.3183	0	0	0	0	0	0
Pop.f_____	0.4198	0.3694	0.3865	0.4306	0.4752	0	0	0	0	0
Pop.g_____	0.482	0.4501	0.3751	0.4413	0.5703	0.3573	0	0	0	0
Pop.h_____	0.3942	0.3515	0.3732	0.3906	0.4417	0.3205	0.3455	0	0	0
Pop.i_____	0.3898	0.3186	0.3562	0.3623	0.4172	0.2763	0.3372	0.2157	0	0
Pop.j_____	0.4341	0.4046	0.3654	0.3839	0.471	0.3166	0.3296	0.2502	0.2086	0
										
										
10										
Pop.a_____	0	0	0	0	0	0	0	0	0	0
Pop.b_____	0.183	0	0	0	0	0	0	0	0	0
Pop.c_____	0.4026	0.3165	0	0	0	0	0	0	0	0
Pop.d_____	0.4757	0.3588	0.1891	0	0	0	0	0	0	0
Pop.e_____	0.5666	0.4422	0.3008	0.2601	0	0	0	0	0	0
Pop.f_____	0.4012	0.3391	0.4057	0.4489	0.4801	0	0	0	0	0
Pop.g_____	0.4308	0.4269	0.3887	0.4629	0.5915	0.3404	0	0	0	0
Pop.h_____	0.3336	0.3158	0.3703	0.4056	0.449	0.3044	0.3014	0	0	0
Pop.i_____	0.2756	0.2177	0.3504	0.3862	0.4418	0.2335	0.2696	0.1584	0	0
Pop.j_____	0.3842	0.3629	0.3453	0.3738	0.4577	0.3092	0.2711	0.2136	0.2198	0
